ticket_id,request_id,requestor_seniority,filed_against,ticket_type,severity,priority,max_days
38854,1527,1 - Junior,Systems,Request,2 - Normal,1 - Low,5
38855,397,4 - Management,Systems,Issue,2 - Normal,3 - High,10
38856,1036,3 - Senior,Systems,Request,2 - Normal,3 - High,5
38857,237,1 - Junior,Software,Issue,2 - Normal,1 - Low,12
38858,616,3 - Senior,Systems,Request,2 - Normal,3 - High,9
38859,120,1 - Junior,Systems,Request,2 - Normal,0 - Unassigned,17
38860,719,4 - Management,Access/Login,Request,2 - Normal,3 - High,0
38861,140,1 - Junior,Systems,Request,2 - Normal,1 - Low,6
38862,1757,1 - Junior,Systems,Issue,2 - Normal,1 - Low,13
38863,1261,3 - Senior,Software,Request,2 - Normal,2 - Medium,6
38864,1791,4 - Management,Access/Login,Request,2 - Normal,0 - Unassigned,3
38865,1990,1 - Junior,Software,Request,2 - Normal,3 - High,4
38866,1143,2 - Regular,Systems,Request,2 - Normal,1 - Low,15
38867,1901,2 - Regular,Access/Login,Request,2 - Normal,1 - Low,1
38868,1471,3 - Senior,Software,Request,2 - Normal,3 - High,2
38869,417,2 - Regular,Systems,Request,2 - Normal,1 - Low,15
38870,426,2 - Regular,Systems,Request,2 - Normal,1 - Low,8
38871,1545,3 - Senior,Software,Request,2 - Normal,3 - High,21
38872,254,1 - Junior,Access/Login,Issue,2 - Normal,1 - Low,0
38873,1636,4 - Management,Software,Request,2 - Normal,3 - High,5
38874,1890,4 - Management,Access/Login,Request,2 - Normal,0 - Unassigned,2
38875,1080,2 - Regular,Software,Request,3 - Major,2 - Medium,10
38876,1183,3 - Senior,Software,Request,2 - Normal,3 - High,3
38877,1432,2 - Regular,Systems,Issue,2 - Normal,0 - Unassigned,2
38878,1336,2 - Regular,Software,Request,2 - Normal,1 - Low,7
38879,256,2 - Regular,Systems,Request,2 - Normal,0 - Unassigned,13
38880,1924,1 - Junior,Software,Request,2 - Normal,0 - Unassigned,3
38881,392,2 - Regular,Systems,Request,2 - Normal,3 - High,7
38882,500,2 - Regular,Access/Login,Issue,2 - Normal,2 - Medium,0
38883,1173,4 - Management,Access/Login,Request,2 - Normal,0 - Unassigned,1
38884,1167,2 - Regular,Software,Issue,2 - Normal,0 - Unassigned,13
38885,1144,3 - Senior,Systems,Request,2 - Normal,3 - High,9
38886,1644,4 - Management,Software,Request,3 - Major,0 - Unassigned,6
38887,1075,1 - Junior,Access/Login,Request,2 - Normal,1 - Low,0
38888,1276,1 - Junior,Access/Login,Request,2 - Normal,1 - Low,0
38889,1755,2 - Regular,Systems,Request,2 - Normal,2 - Medium,6
38890,325,4 - Management,Systems,Issue,2 - Normal,3 - High,5
38891,130,2 - Regular,Software,Request,2 - Normal,0 - Unassigned,2
38892,381,3 - Senior,Hardware,Request,2 - Normal,3 - High,15
38893,1717,3 - Senior,Systems,Request,2 - Normal,3 - High,7
38894,891,1 - Junior,Software,Request,2 - Normal,0 - Unassigned,7
38895,251,4 - Management,Systems,Issue,2 - Normal,0 - Unassigned,2
38896,1300,2 - Regular,Systems,Request,2 - Normal,3 - High,8
38897,327,2 - Regular,Software,Request,2 - Normal,0 - Unassigned,2
38898,588,4 - Management,Hardware,Request,2 - Normal,0 - Unassigned,16
38899,176,3 - Senior,Software,Request,2 - Normal,3 - High,3
38900,250,2 - Regular,Systems,Request,2 - Normal,3 - High,6
38901,1381,4 - Management,Systems,Request,2 - Normal,3 - High,15
38902,453,2 - Regular,Software,Request,2 - Normal,2 - Medium,12
38903,1794,2 - Regular,Systems,Request,2 - Normal,0 - Unassigned,21
38904,1569,3 - Senior,Hardware,Request,2 - Normal,3 - High,11
38905,1520,4 - Management,Software,Request,2 - Normal,0 - Unassigned,5
38906,1173,4 - Management,Systems,Request,2 - Normal,0 - Unassigned,8
38907,1482,3 - Senior,Systems,Request,2 - Normal,3 - High,6
38908,419,4 - Management,Systems,Request,2 - Normal,2 - Medium,17
38909,392,2 - Regular,Systems,Issue,2 - Normal,2 - Medium,5
38910,1258,1 - Junior,Software,Request,3 - Major,2 - Medium,3
38911,651,4 - Management,Access/Login,Request,2 - Normal,3 - High,0
38912,839,4 - Management,Systems,Issue,2 - Normal,3 - High,3
38913,1202,3 - Senior,Systems,Request,2 - Normal,0 - Unassigned,15
38914,1784,4 - Management,Systems,Request,2 - Normal,0 - Unassigned,6
38915,370,2 - Regular,Systems,Issue,2 - Normal,0 - Unassigned,3
38916,832,2 - Regular,Systems,Request,2 - Normal,3 - High,7
38917,1881,2 - Regular,Hardware,Request,2 - Normal,0 - Unassigned,31
38918,454,4 - Management,Systems,Request,2 - Normal,3 - High,8
38919,1146,1 - Junior,Hardware,Request,2 - Normal,0 - Unassigned,12
38920,1389,2 - Regular,Access/Login,Issue,2 - Normal,0 - Unassigned,0
38921,1324,1 - Junior,Systems,Issue,2 - Normal,1 - Low,3
38922,1846,2 - Regular,Systems,Request,2 - Normal,0 - Unassigned,7
38923,190,1 - Junior,Systems,Request,2 - Normal,1 - Low,6
38924,441,2 - Regular,Access/Login,Request,2 - Normal,3 - High,1
38925,1786,1 - Junior,Systems,Request,2 - Normal,2 - Medium,5
38926,553,3 - Senior,Systems,Request,2 - Normal,2 - Medium,13
38927,1154,4 - Management,Software,Request,2 - Normal,3 - High,22
38928,393,2 - Regular,Hardware,Issue,2 - Normal,0 - Unassigned,6
38929,966,3 - Senior,Access/Login,Request,2 - Normal,3 - High,0
38930,1202,3 - Senior,Hardware,Issue,2 - Normal,0 - Unassigned,13
38931,865,1 - Junior,Systems,Request,2 - Normal,1 - Low,6
38932,922,2 - Regular,Access/Login,Request,2 - Normal,0 - Unassigned,1
38933,232,1 - Junior,Access/Login,Issue,2 - Normal,2 - Medium,0
38934,323,4 - Management,Access/Login,Request,2 - Normal,3 - High,1
38935,1691,1 - Junior,Access/Login,Request,2 - Normal,0 - Unassigned,1
38936,1270,1 - Junior,Access/Login,Issue,2 - Normal,2 - Medium,0
38937,1895,1 - Junior,Systems,Issue,2 - Normal,2 - Medium,5
38938,869,2 - Regular,Hardware,Request,2 - Normal,3 - High,12
38939,1056,2 - Regular,Software,Issue,2 - Normal,3 - High,6
38940,1737,3 - Senior,Hardware,Request,2 - Normal,2 - Medium,16
38941,678,3 - Senior,Systems,Issue,2 - Normal,2 - Medium,5
38942,768,2 - Regular,Systems,Request,1 - Minor,0 - Unassigned,5
38943,1727,1 - Junior,Access/Login,Request,1 - Minor,2 - Medium,0
38944,57,2 - Regular,Software,Issue,2 - Normal,3 - High,12
38945,1597,3 - Senior,Access/Login,Request,2 - Normal,3 - High,0
38946,331,2 - Regular,Access/Login,Request,3 - Major,0 - Unassigned,0
38947,1817,3 - Senior,Access/Login,Request,2 - Normal,3 - High,0
38948,1703,1 - Junior,Systems,Request,2 - Normal,1 - Low,22
38949,1911,3 - Senior,Systems,Issue,2 - Normal,0 - Unassigned,3
38950,785,1 - Junior,Systems,Request,2 - Normal,2 - Medium,8
38951,1515,1 - Junior,Systems,Request,2 - Normal,0 - Unassigned,5
38952,40,4 - Management,Software,Request,2 - Normal,0 - Unassigned,3
38953,1124,2 - Regular,Access/Login,Request,2 - Normal,0 - Unassigned,1
38954,1361,4 - Management,Systems,Request,2 - Normal,3 - High,13
38955,1302,1 - Junior,Systems,Issue,2 - Normal,2 - Medium,2
38956,1866,3 - Senior,Systems,Request,2 - Normal,3 - High,15
38957,1621,3 - Senior,Access/Login,Request,2 - Normal,3 - High,0
38958,1054,2 - Regular,Access/Login,Issue,2 - Normal,2 - Medium,0
38959,216,4 - Management,Access/Login,Issue,2 - Normal,0 - Unassigned,0
38960,1234,3 - Senior,Software,Issue,2 - Normal,2 - Medium,4
38961,1015,4 - Management,Access/Login,Issue,2 - Normal,0 - Unassigned,0
38962,782,2 - Regular,Access/Login,Request,2 - Normal,3 - High,0
38963,472,2 - Regular,Systems,Request,2 - Normal,2 - Medium,10
38964,797,2 - Regular,Software,Request,2 - Normal,1 - Low,9
38965,1561,3 - Senior,Systems,Request,2 - Normal,2 - Medium,6
38966,972,2 - Regular,Access/Login,Request,2 - Normal,2 - Medium,2
38967,1038,2 - Regular,Systems,Issue,2 - Normal,0 - Unassigned,3
38968,624,1 - Junior,Software,Request,2 - Normal,2 - Medium,7
38969,1928,3 - Senior,Hardware,Issue,2 - Normal,3 - High,21
38970,955,1 - Junior,Software,Issue,2 - Normal,3 - High,0
38971,1556,4 - Management,Systems,Request,2 - Normal,3 - High,6
38972,791,4 - Management,Access/Login,Request,2 - Normal,3 - High,0
38973,1426,4 - Management,Systems,Request,2 - Normal,0 - Unassigned,13
38974,1420,3 - Senior,Systems,Request,2 - Normal,2 - Medium,9
38975,804,2 - Regular,Access/Login,Request,2 - Normal,2 - Medium,0
38976,1778,2 - Regular,Access/Login,Request,2 - Normal,3 - High,2
38977,1977,1 - Junior,Software,Issue,2 - Normal,0 - Unassigned,1
38978,58,1 - Junior,Access/Login,Request,2 - Normal,3 - High,0
38979,310,2 - Regular,Software,Request,3 - Major,3 - High,3
38980,125,3 - Senior,Access/Login,Request,2 - Normal,3 - High,3
38981,731,4 - Management,Software,Request,2 - Normal,0 - Unassigned,7
38982,116,2 - Regular,Software,Issue,3 - Major,3 - High,6
38983,546,3 - Senior,Software,Issue,2 - Normal,3 - High,5
38984,1005,2 - Regular,Hardware,Request,2 - Normal,0 - Unassigned,27
38985,1861,1 - Junior,Systems,Request,2 - Normal,1 - Low,13
38986,448,4 - Management,Systems,Request,2 - Normal,0 - Unassigned,5
38987,1974,2 - Regular,Hardware,Issue,2 - Normal,2 - Medium,8
38988,499,2 - Regular,Hardware,Issue,2 - Normal,3 - High,5
38989,1887,4 - Management,Systems,Request,2 - Normal,3 - High,5
38990,931,3 - Senior,Software,Request,3 - Major,3 - High,3
38991,688,1 - Junior,Systems,Request,2 - Normal,1 - Low,15
38992,1535,2 - Regular,Systems,Request,2 - Normal,1 - Low,18
38993,495,4 - Management,Systems,Request,3 - Major,3 - High,5
38994,1963,2 - Regular,Access/Login,Request,2 - Normal,3 - High,0
38995,1590,4 - Management,Hardware,Request,2 - Normal,0 - Unassigned,20
38996,1263,3 - Senior,Access/Login,Request,2 - Normal,3 - High,0
38997,127,4 - Management,Systems,Request,2 - Normal,3 - High,6
38998,1538,4 - Management,Access/Login,Request,2 - Normal,3 - High,0
38999,836,1 - Junior,Systems,Request,1 - Minor,1 - Low,7
39000,1189,2 - Regular,Access/Login,Issue,2 - Normal,1 - Low,0
39001,1967,3 - Senior,Systems,Request,2 - Normal,3 - High,10
39002,1284,2 - Regular,Access/Login,Issue,0 - Unclassified,3 - High,0
39003,1193,4 - Management,Software,Request,2 - Normal,0 - Unassigned,18
39004,1485,3 - Senior,Systems,Request,2 - Normal,0 - Unassigned,23
39005,1208,4 - Management,Software,Request,2 - Normal,0 - Unassigned,2
39006,1947,3 - Senior,Systems,Request,3 - Major,0 - Unassigned,14
39007,1594,3 - Senior,Access/Login,Request,2 - Normal,3 - High,0
39008,703,2 - Regular,Hardware,Issue,2 - Normal,3 - High,6
39009,1287,2 - Regular,Software,Request,2 - Normal,3 - High,2
39010,549,4 - Management,Software,Request,2 - Normal,3 - High,6
39011,1680,2 - Regular,Access/Login,Request,2 - Normal,2 - Medium,0
39012,1592,3 - Senior,Access/Login,Request,2 - Normal,3 - High,0
39013,1246,2 - Regular,Systems,Request,2 - Normal,3 - High,14
39014,89,1 - Junior,Software,Issue,2 - Normal,1 - Low,1
39015,1396,4 - Management,Access/Login,Request,2 - Normal,3 - High,0
39016,1012,3 - Senior,Software,Request,2 - Normal,3 - High,8
39017,314,3 - Senior,Systems,Request,2 - Normal,3 - High,13
39018,1440,2 - Regular,Access/Login,Request,2 - Normal,1 - Low,0
39019,195,3 - Senior,Access/Login,Issue,2 - Normal,0 - Unassigned,0
39020,1674,2 - Regular,Access/Login,Request,2 - Normal,0 - Unassigned,1
39021,1629,3 - Senior,Access/Login,Request,2 - Normal,0 - Unassigned,0
39022,71,1 - Junior,Systems,Request,2 - Normal,1 - Low,7
39023,805,2 - Regular,Access/Login,Request,2 - Normal,0 - Unassigned,0
39024,1426,4 - Management,Access/Login,Request,2 - Normal,3 - High,0
39025,436,1 - Junior,Hardware,Request,2 - Normal,0 - Unassigned,13
39026,615,1 - Junior,Access/Login,Request,2 - Normal,0 - Unassigned,1
39027,1011,2 - Regular,Access/Login,Request,2 - Normal,3 - High,0
39028,1250,2 - Regular,Systems,Issue,2 - Normal,3 - High,6
39029,1727,1 - Junior,Access/Login,Request,2 - Normal,2 - Medium,0
39030,1848,1 - Junior,Hardware,Request,2 - Normal,1 - Low,29
39031,667,2 - Regular,Systems,Request,2 - Normal,0 - Unassigned,7
39032,1435,3 - Senior,Access/Login,Request,2 - Normal,2 - Medium,0
39033,1113,2 - Regular,Software,Request,2 - Normal,3 - High,12
39034,281,2 - Regular,Systems,Request,2 - Normal,2 - Medium,18
39035,1557,2 - Regular,Systems,Request,2 - Normal,3 - High,13
39036,869,2 - Regular,Access/Login,Issue,2 - Normal,2 - Medium,0
39037,1213,1 - Junior,Access/Login,Request,2 - Normal,3 - High,0
39038,1177,2 - Regular,Access/Login,Issue,2 - Normal,0 - Unassigned,0
39039,88,3 - Senior,Hardware,Request,2 - Normal,3 - High,11
39040,806,3 - Senior,Systems,Request,2 - Normal,3 - High,14
39041,363,3 - Senior,Systems,Issue,2 - Normal,3 - High,1
39042,1843,2 - Regular,Access/Login,Request,2 - Normal,3 - High,0
39043,442,4 - Management,Systems,Request,2 - Normal,0 - Unassigned,5
39044,765,2 - Regular,Systems,Issue,2 - Normal,0 - Unassigned,2
39045,1256,4 - Management,Hardware,Request,2 - Normal,3 - High,10
39046,742,2 - Regular,Software,Issue,2 - Normal,0 - Unassigned,6
39047,460,2 - Regular,Access/Login,Request,2 - Normal,0 - Unassigned,0
39048,1726,3 - Senior,Systems,Request,3 - Major,3 - High,5
39049,1673,4 - Management,Software,Request,2 - Normal,3 - High,8
39050,1001,3 - Senior,Systems,Request,2 - Normal,2 - Medium,14
39051,628,1 - Junior,Access/Login,Request,2 - Normal,0 - Unassigned,0
39052,1290,2 - Regular,Software,Request,2 - Normal,2 - Medium,15
39053,254,1 - Junior,Access/Login,Request,2 - Normal,0 - Unassigned,1
39054,452,2 - Regular,Software,Request,2 - Normal,2 - Medium,3
39055,1768,2 - Regular,Access/Login,Request,2 - Normal,2 - Medium,1
39056,1929,1 - Junior,Software,Request,2 - Normal,1 - Low,4
39057,242,4 - Management,Systems,Issue,2 - Normal,0 - Unassigned,2
39058,632,2 - Regular,Software,Request,2 - Normal,0 - Unassigned,3
39059,1436,3 - Senior,Access/Login,Request,2 - Normal,3 - High,0
39060,1096,1 - Junior,Access/Login,Request,2 - Normal,0 - Unassigned,0
39061,1199,2 - Regular,Access/Login,Request,2 - Normal,2 - Medium,0
39062,1925,2 - Regular,Software,Request,2 - Normal,3 - High,3
39063,320,2 - Regular,Systems,Request,2 - Normal,1 - Low,10
39064,1603,1 - Junior,Systems,Issue,2 - Normal,0 - Unassigned,1
39065,1624,1 - Junior,Systems,Issue,1 - Minor,2 - Medium,1
39066,1563,2 - Regular,Access/Login,Request,2 - Normal,1 - Low,0
39067,830,2 - Regular,Systems,Request,2 - Normal,2 - Medium,8
39068,1725,1 - Junior,Hardware,Request,2 - Normal,0 - Unassigned,28
39069,1231,4 - Management,Hardware,Request,2 - Normal,0 - Unassigned,30
39070,1723,4 - Management,Software,Request,2 - Normal,0 - Unassigned,3
39071,475,2 - Regular,Software,Request,2 - Normal,2 - Medium,4
39072,510,1 - Junior,Hardware,Request,2 - Normal,1 - Low,29
39073,998,1 - Junior,Systems,Request,2 - Normal,0 - Unassigned,15
39074,834,1 - Junior,Access/Login,Request,2 - Normal,1 - Low,1
39075,459,1 - Junior,Systems,Request,2 - Normal,0 - Unassigned,13
39076,264,4 - Management,Systems,Request,2 - Normal,3 - High,6
39077,23,2 - Regular,Systems,Request,2 - Normal,2 - Medium,7
39078,155,3 - Senior,Systems,Request,2 - Normal,3 - High,14
39079,1110,2 - Regular,Hardware,Request,2 - Normal,3 - High,34
39080,561,3 - Senior,Systems,Issue,2 - Normal,2 - Medium,4
39081,1826,2 - Regular,Systems,Issue,2 - Normal,1 - Low,3
39082,446,1 - Junior,Systems,Request,4 - Critical,1 - Low,15
39083,355,4 - Management,Software,Issue,2 - Normal,3 - High,5
39084,1140,2 - Regular,Access/Login,Request,2 - Normal,3 - High,0
39085,62,1 - Junior,Systems,Request,2 - Normal,1 - Low,13
39086,1941,2 - Regular,Access/Login,Request,2 - Normal,0 - Unassigned,1
39087,945,1 - Junior,Hardware,Request,2 - Normal,1 - Low,32
39088,1856,2 - Regular,Software,Request,2 - Normal,3 - High,2
39089,221,3 - Senior,Access/Login,Request,2 - Normal,0 - Unassigned,0
39090,1400,2 - Regular,Systems,Request,3 - Major,3 - High,10
39091,881,2 - Regular,Hardware,Request,2 - Normal,2 - Medium,28
39092,847,2 - Regular,Access/Login,Request,2 - Normal,3 - High,1
39093,1339,1 - Junior,Hardware,Request,2 - Normal,1 - Low,10
39094,35,2 - Regular,Systems,Request,2 - Normal,2 - Medium,16
39095,32,2 - Regular,Systems,Request,2 - Normal,3 - High,8
39096,131,2 - Regular,Software,Request,2 - Normal,0 - Unassigned,5
39097,1912,2 - Regular,Access/Login,Request,2 - Normal,3 - High,0
39098,1043,2 - Regular,Software,Request,2 - Normal,0 - Unassigned,3
39099,1774,2 - Regular,Systems,Request,2 - Normal,3 - High,8
39100,1644,4 - Management,Access/Login,Issue,2 - Normal,0 - Unassigned,0
39101,1877,4 - Management,Access/Login,Request,2 - Normal,0 - Unassigned,0
39102,1811,1 - Junior,Software,Request,2 - Normal,1 - Low,8
39103,415,3 - Senior,Systems,Request,2 - Normal,3 - High,7
39104,31,4 - Management,Systems,Request,2 - Normal,0 - Unassigned,12
39105,722,1 - Junior,Systems,Request,2 - Normal,1 - Low,7
39106,1199,2 - Regular,Access/Login,Issue,2 - Normal,0 - Unassigned,0
39107,1034,2 - Regular,Systems,Issue,2 - Normal,1 - Low,4
39108,988,2 - Regular,Software,Request,2 - Normal,2 - Medium,14
39109,1454,3 - Senior,Systems,Request,2 - Normal,2 - Medium,8
39110,1402,1 - Junior,Software,Issue,2 - Normal,0 - Unassigned,2
39111,192,1 - Junior,Access/Login,Request,2 - Normal,2 - Medium,0
39112,1263,3 - Senior,Hardware,Request,2 - Normal,2 - Medium,34
39113,901,4 - Management,Access/Login,Request,2 - Normal,0 - Unassigned,1
39114,362,2 - Regular,Systems,Issue,3 - Major,0 - Unassigned,2
39115,1211,2 - Regular,Software,Request,1 - Minor,3 - High,8
39116,1323,3 - Senior,Software,Request,2 - Normal,3 - High,20
39117,1134,2 - Regular,Access/Login,Issue,2 - Normal,2 - Medium,1
39118,1058,4 - Management,Systems,Request,2 - Normal,0 - Unassigned,9
39119,1815,2 - Regular,Systems,Request,2 - Normal,1 - Low,6
39120,1737,3 - Senior,Access/Login,Issue,2 - Normal,1 - Low,0
39121,1244,4 - Management,Software,Issue,2 - Normal,3 - High,0
39122,1462,4 - Management,Access/Login,Request,2 - Normal,3 - High,0
39123,472,2 - Regular,Systems,Request,2 - Normal,1 - Low,15
39124,1697,2 - Regular,Access/Login,Request,2 - Normal,3 - High,1
39125,6,3 - Senior,Hardware,Request,2 - Normal,0 - Unassigned,10
39126,379,1 - Junior,Hardware,Issue,2 - Normal,0 - Unassigned,8
39127,204,1 - Junior,Systems,Request,2 - Normal,1 - Low,25
39128,751,2 - Regular,Systems,Request,2 - Normal,3 - High,7
39129,1146,1 - Junior,Hardware,Issue,2 - Normal,0 - Unassigned,15
39130,1458,1 - Junior,Software,Issue,2 - Normal,0 - Unassigned,7
39131,852,1 - Junior,Software,Issue,4 - Critical,0 - Unassigned,3
39132,136,1 - Junior,Access/Login,Request,2 - Normal,0 - Unassigned,1
39133,468,1 - Junior,Systems,Request,2 - Normal,2 - Medium,14
39134,883,1 - Junior,Systems,Issue,2 - Normal,0 - Unassigned,2
39135,1441,3 - Senior,Systems,Request,2 - Normal,2 - Medium,5
39136,522,2 - Regular,Software,Issue,2 - Normal,0 - Unassigned,8
39137,1936,2 - Regular,Systems,Request,2 - Normal,3 - High,5
39138,18,1 - Junior,Systems,Request,2 - Normal,1 - Low,19
39139,338,1 - Junior,Systems,Request,2 - Normal,0 - Unassigned,15
39140,543,1 - Junior,Access/Login,Request,2 - Normal,3 - High,1
39141,717,2 - Regular,Access/Login,Issue,2 - Normal,2 - Medium,0
39142,1170,2 - Regular,Systems,Request,2 - Normal,3 - High,7
39143,1081,2 - Regular,Access/Login,Request,2 - Normal,0 - Unassigned,0
39144,1382,3 - Senior,Systems,Issue,2 - Normal,3 - High,7
39145,395,4 - Management,Access/Login,Request,2 - Normal,3 - High,0
39146,1719,1 - Junior,Access/Login,Request,2 - Normal,1 - Low,0
39147,466,3 - Senior,Systems,Request,2 - Normal,3 - High,5
39148,168,4 - Management,Access/Login,Request,2 - Normal,3 - High,0
39149,579,4 - Management,Access/Login,Issue,4 - Critical,0 - Unassigned,0
39150,434,3 - Senior,Systems,Request,2 - Normal,3 - High,21
39151,1712,2 - Regular,Access/Login,Issue,2 - Normal,2 - Medium,3
39152,758,3 - Senior,Systems,Issue,2 - Normal,3 - High,1
